transaction_id,customer_id,transaction_amount,transaction_type,transaction_time,device_type,location,merchant_category,account_age_days,num_prev_transactions,avg_transaction_amount,is_international,is_high_risk_country,failed_login_attempts,card_present,fraud
223,3729,78.81,POS Purchase,2023-01-10 06:00:00,Mobile,Urban,Food,222,33,167.35,0,0,1,0,0
224,3604,100.22,Online Purchase,2023-01-10 07:00:00,Desktop,Suburban,Food,881,317,274.92,0,0,3,0,1
225,2597,184.93,Online Purchase,2023-01-10 08:00:00,Desktop,Suburban,Travel,1267,231,283.76,0,0,0,0,0
226,4060,323.58,POS Purchase,2023-01-10 09:00:00,Mobile,Suburban,Entertainment,1413,72,280.31,0,0,4,1,0
227,3693,126.79,Transfer,2023-01-10 10:00:00,Mobile,Suburban,Entertainment,1148,50,187.38,0,0,1,0,0
228,1795,109.86,ATM Withdrawal,2023-01-10 11:00:00,Desktop,Suburban,Food,1596,210,165.43,1,0,0,1,0
229,2051,1086.96,Transfer,2023-01-10 12:00:00,Mobile,Rural,Electronics,1209,214,95.31,0,0,1,1,0
230,2643,2.11,ATM Withdrawal,2023-01-10 13:00:00,Desktop,Suburban,Electronics,1577,40,65.38,0,0,1,0,0
231,4627,450.88,Online Purchase,2023-01-10 14:00:00,Desktop,Urban,Entertainment,301,310,175.99,0,0,0,0,0
232,2363,32.3,POS Purchase,2023-01-10 15:00:00,Mobile,Urban,Clothing,1790,411,61.58,0,0,2,0,0
233,4869,308.29,Online Purchase,2023-01-10 16:00:00,Mobile,Suburban,Travel,1216,93,68.19,1,0,2,0,0
234,2981,192.43,Online Purchase,2023-01-10 17:00:00,Desktop,Urban,Food,585,188,119.89,0,0,3,0,0
235,2354,83.66,POS Purchase,2023-01-10 18:00:00,Mobile,Urban,Travel,1889,134,72.29,0,0,4,0,0
236,2663,414.1,ATM Withdrawal,2023-01-10 19:00:00,Mobile,Urban,Food,935,205,160.48,0,0,0,0,0
237,2529,2.6,POS Purchase,2023-01-10 20:00:00,Mobile,Suburban,Food,767,1,205.85,0,0,1,0,0
238,3038,51.42,Online Purchase,2023-01-10 21:00:00,Mobile,Urban,Entertainment,794,203,215.41,0,0,2,0,0
239,4419,167.35,Online Purchase,2023-01-10 22:00:00,Desktop,Suburban,Travel,774,490,169.18,0,0,4,0,0
240,2496,86.63,Online Purchase,2023-01-10 23:00:00,Desktop,Suburban,Travel,800,240,166.1,0,0,4,0,0
241,4302,188.52,Online Purchase,2023-01-11 00:00:00,Desktop,Urban,Clothing,828,257,152.95,1,0,0,0,1
242,3237,4.88,Online Purchase,2023-01-11 01:00:00,Mobile,Urban,Clothing,1233,155,88.67,0,0,0,0,0
243,4296,24.76,POS Purchase,2023-01-11 02:00:00,Mobile,Urban,Travel,1276,53,203.19,0,0,0,0,0
244,2408,27.19,ATM Withdrawal,2023-01-11 03:00:00,Mobile,Urban,Clothing,145,475,203.97,0,0,2,0,0
245,2400,41.97,POS Purchase,2023-01-11 04:00:00,Desktop,Suburban,Clothing,990,459,91.63,0,0,3,0,0
246,2306,122.99,POS Purchase,2023-01-11 05:00:00,Mobile,Suburban,Food,1058,93,216.16,0,0,3,0,1
247,3680,278.97,Online Purchase,2023-01-11 06:00:00,Desktop,Urban,Entertainment,802,313,260.24,0,0,3,1,0
248,3675,471.91,Transfer,2023-01-11 07:00:00,Mobile,Urban,Food,95,430,186.52,1,0,4,1,0
249,1972,360.81,Online Purchase,2023-01-11 08:00:00,Tablet,Suburban,Clothing,556,60,52.91,0,0,4,0,0
250,2768,43.85,ATM Withdrawal,2023-01-11 09:00:00,Tablet,Urban,Food,478,359,111.63,0,0,2,1,0
251,2282,116.38,Transfer,2023-01-11 10:00:00,Mobile,Urban,Food,1202,167,45.98,0,0,0,0,0
252,4430,44.48,ATM Withdrawal,2023-01-11 11:00:00,Desktop,Urban,Electronics,130,469,104.57,0,0,0,0,0
253,1709,61.43,Online Purchase,2023-01-11 12:00:00,Mobile,Suburban,Food,1320,273,79.34,1,0,1,0,0
254,2479,140.05,POS Purchase,2023-01-11 13:00:00,Desktop,Suburban,Food,759,397,175.3,0,0,1,1,0
255,2434,14.11,Online Purchase,2023-01-11 14:00:00,Mobile,Rural,Entertainment,583,24,138.59,0,0,1,0,0
256,1648,49.22,Online Purchase,2023-01-11 15:00:00,Mobile,Urban,Travel,95,393,222.35,1,0,4,1,0
257,1317,547.84,Online Purchase,2023-01-11 16:00:00,Mobile,Urban,Electronics,1403,355,121.65,0,0,3,0,0
258,4748,125.52,Transfer,2023-01-11 17:00:00,Tablet,Suburban,Electronics,1882,47,63.32,0,0,2,0,0
259,4296,117.9,Transfer,2023-01-11 18:00:00,Desktop,Suburban,Electronics,1881,431,86.09,1,0,3,0,0
260,4890,2.93,Online Purchase,2023-01-11 19:00:00,Mobile,Urban,Electronics,1963,188,172.82,0,0,0,0,0
261,2257,56.84,POS Purchase,2023-01-11 20:00:00,Desktop,Urban,Entertainment,149,52,145.96,0,0,1,1,0
262,1683,402.42,Transfer,2023-01-11 21:00:00,Mobile,Urban,Travel,274,240,31.93,0,0,3,0,0
263,1663,35.98,POS Purchase,2023-01-11 22:00:00,Mobile,Suburban,Entertainment,418,392,78.78,1,0,0,0,1
264,2998,107.27,Online Purchase,2023-01-11 23:00:00,Desktop,Urban,Electronics,316,394,103.09,0,0,1,0,0
265,4898,2.89,POS Purchase,2023-01-12 00:00:00,Mobile,Rural,Travel,1101,26,223.1,0,0,3,0,1
266,4445,130.15,ATM Withdrawal,2023-01-12 01:00:00,Desktop,Urban,Entertainment,829,58,224.52,0,0,3,0,0
267,4743,4.25,POS Purchase,2023-01-12 02:00:00,Mobile,Urban,Travel,854,185,215.44,0,0,3,0,0
268,2631,342.53,ATM Withdrawal,2023-01-12 03:00:00,Mobile,Urban,Entertainment,1820,140,249.17,0,0,1,1,0
269,2495,348.43,POS Purchase,2023-01-12 04:00:00,Mobile,Urban,Travel,447,448,264.69,0,0,4,1,0
270,4304,309.99,Online Purchase,2023-01-12 05:00:00,Tablet,Suburban,Entertainment,999,486,39.91,0,0,1,0,1
271,4763,66.64,Online Purchase,2023-01-12 06:00:00,Desktop,Suburban,Electronics,380,394,158.06,0,0,2,0,0
272,2136,363.09,Online Purchase,2023-01-12 07:00:00,Mobile,Urban,Electronics,184,56,61.71,0,0,1,0,0
273,2853,156.61,POS Purchase,2023-01-12 08:00:00,Desktop,Urban,Electronics,1391,194,119.14,1,0,3,0,0
274,2520,93.62,Online Purchase,2023-01-12 09:00:00,Tablet,Suburban,Entertainment,1314,449,205.7,0,0,0,0,0
275,3489,196.34,ATM Withdrawal,2023-01-12 10:00:00,Mobile,Urban,Travel,1582,365,188.46,0,0,0,0,0
276,1563,2.48,POS Purchase,2023-01-12 11:00:00,Mobile,Urban,Travel,232,105,56.0,0,0,3,0,0
277,2291,30.85,ATM Withdrawal,2023-01-12 12:00:00,Mobile,Urban,Clothing,994,279,231.98,0,0,4,0,0
278,4581,271.19,Transfer,2023-01-12 13:00:00,Mobile,Urban,Food,1938,467,240.36,0,0,4,0,0
279,4878,55.99,ATM Withdrawal,2023-01-12 14:00:00,Desktop,Urban,Electronics,469,432,58.97,0,0,1,1,0
280,4457,182.27,Transfer,2023-01-12 15:00:00,Mobile,Urban,Electronics,1219,167,192.38,0,0,1,0,0
281,4458,97.26,POS Purchase,2023-01-12 16:00:00,Mobile,Urban,Electronics,408,334,284.66,0,0,0,1,0
282,4184,385.94,Online Purchase,2023-01-12 17:00:00,Mobile,Rural,Clothing,1491,245,46.3,0,0,3,1,0
283,2636,609.05,Transfer,2023-01-12 18:00:00,Mobile,Urban,Clothing,77,453,66.09,0,0,3,0,0
284,4696,430.08,ATM Withdrawal,2023-01-12 19:00:00,Desktop,Urban,Clothing,258,339,234.35,0,0,1,1,0
285,3999,63.11,ATM Withdrawal,2023-01-12 20:00:00,Desktop,Suburban,Electronics,1778,213,114.34,0,0,2,0,0
286,4152,43.17,POS Purchase,2023-01-12 21:00:00,Mobile,Urban,Travel,1781,1,287.56,0,0,1,0,0
287,1698,128.66,POS Purchase,2023-01-12 22:00:00,Mobile,Urban,Electronics,1019,437,194.82,0,0,1,0,0
288,3160,1.47,Online Purchase,2023-01-12 23:00:00,Mobile,Urban,Clothing,1870,398,155.3,0,0,4,0,0
289,1001,5.23,ATM Withdrawal,2023-01-13 00:00:00,Tablet,Rural,Clothing,710,303,114.55,0,1,1,0,0
290,1641,161.17,Online Purchase,2023-01-13 01:00:00,Mobile,Urban,Food,1075,353,86.95,0,0,1,0,0
291,3267,146.98,Online Purchase,2023-01-13 02:00:00,Mobile,Rural,Entertainment,1328,181,202.01,0,0,2,0,0
292,2589,1043.61,POS Purchase,2023-01-13 03:00:00,Mobile,Suburban,Food,1166,301,185.77,0,0,0,1,0
293,1854,45.09,POS Purchase,2023-01-13 04:00:00,Mobile,Suburban,Food,1922,440,120.22,0,0,0,0,1
294,2759,59.71,Online Purchase,2023-01-13 05:00:00,Mobile,Suburban,Electronics,927,182,276.98,1,0,1,0,0
295,4296,24.1,ATM Withdrawal,2023-01-13 06:00:00,Desktop,Urban,Entertainment,1768,443,233.31,0,0,3,1,0
296,3432,499.1,ATM Withdrawal,2023-01-13 07:00:00,Desktop,Urban,Entertainment,1598,94,92.82,0,0,1,0,0
297,4474,300.85,POS Purchase,2023-01-13 08:00:00,Mobile,Urban,Electronics,998,413,284.14,1,0,4,0,0
298,2661,345.58,POS Purchase,2023-01-13 09:00:00,Desktop,Urban,Travel,984,155,231.55,0,0,2,0,1
299,2153,466.12,Transfer,2023-01-13 10:00:00,Desktop,Rural,Electronics,1142,179,271.19,0,0,1,1,0
300,2076,148.85,Online Purchase,2023-01-13 11:00:00,Mobile,Urban,Travel,675,96,58.14,0,0,0,0,0
301,2707,120.0,ATM Withdrawal,2023-01-13 12:00:00,Mobile,Urban,Travel,40,424,29.24,1,0,1,0,0
302,3777,80.21,Online Purchase,2023-01-13 13:00:00,Mobile,Suburban,Entertainment,1080,368,158.02,0,0,2,0,0
303,2695,177.94,Online Purchase,2023-01-13 14:00:00,Desktop,Rural,Electronics,485,276,145.48,0,0,2,0,0
304,2733,121.13,POS Purchase,2023-01-13 15:00:00,Desktop,Rural,Electronics,1994,237,263.55,0,1,3,1,0
305,2439,120.14,ATM Withdrawal,2023-01-13 16:00:00,Mobile,Suburban,Entertainment,1084,342,68.2,0,0,3,1,0
306,3294,552.7,Online Purchase,2023-01-13 17:00:00,Mobile,Urban,Food,632,297,26.6,0,0,3,1,0
307,1835,827.43,Online Purchase,2023-01-13 18:00:00,Desktop,Urban,Electronics,1500,12,168.19,1,0,1,0,1
308,4510,318.4,POS Purchase,2023-01-13 19:00:00,Mobile,Urban,Clothing,1481,300,69.72,0,0,0,1,0
309,1202,282.74,POS Purchase,2023-01-13 20:00:00,Desktop,Urban,Clothing,1734,345,33.86,0,0,4,1,0
310,4255,228.24,POS Purchase,2023-01-13 21:00:00,Mobile,Urban,Electronics,1612,181,26.22,0,0,0,0,0
311,1122,36.32,Online Purchase,2023-01-13 22:00:00,Tablet,Rural,Travel,994,402,59.88,0,0,2,0,0
312,1400,12.18,POS Purchase,2023-01-13 23:00:00,Desktop,Rural,Entertainment,620,154,125.24,1,0,0,1,0
313,1766,234.71,Online Purchase,2023-01-14 00:00:00,Mobile,Suburban,Travel,543,423,267.51,0,0,1,0,0
314,1293,260.97,Online Purchase,2023-01-14 01:00:00,Desktop,Suburban,Clothing,428,250,232.96,0,0,3,1,0
315,3327,9.62,POS Purchase,2023-01-14 02:00:00,Mobile,Urban,Clothing,1585,390,168.45,0,0,0,0,0
316,4908,526.36,POS Purchase,2023-01-14 03:00:00,Mobile,Urban,Entertainment,416,280,140.5,0,0,2,0,0
317,3931,19.11,Online Purchase,2023-01-14 04:00:00,Desktop,Rural,Clothing,647,176,147.62,0,0,2,0,0
318,4681,67.35,Online Purchase,2023-01-14 05:00:00,Mobile,Urban,Food,1860,359,267.7,0,0,4,0,0
319,1197,223.19,POS Purchase,2023-01-14 06:00:00,Desktop,Suburban,Clothing,1383,419,222.9,1,0,0,1,0
320,4029,37.24,Online Purchase,2023-01-14 07:00:00,Mobile,Urban,Travel,1655,70,68.16,0,0,1,0,0
321,2930,11.4,Online Purchase,2023-01-14 08:00:00,Desktop,Suburban,Travel,167,374,283.12,0,0,2,0,0
322,4582,80.44,POS Purchase,2023-01-14 09:00:00,Mobile,Suburban,Food,1733,83,236.42,0,0,4,0,0
323,3799,290.46,Online Purchase,2023-01-14 10:00:00,Desktop,Suburban,Travel,682,407,29.56,0,0,2,0,0
324,3191,106.78,Online Purchase,2023-01-14 11:00:00,Mobile,Urban,Travel,1778,188,160.63,1,0,4,1,0
325,1608,211.67,ATM Withdrawal,2023-01-14 12:00:00,Mobile,Urban,Travel,511,91,202.78,1,0,2,0,0
326,4272,173.32,ATM Withdrawal,2023-01-14 13:00:00,Mobile,Urban,Electronics,329,368,37.08,0,0,1,0,0
327,2147,4.49,POS Purchase,2023-01-14 14:00:00,Mobile,Urban,Food,61,68,118.86,1,0,1,0,0
328,1186,893.78,POS Purchase,2023-01-14 15:00:00,Mobile,Suburban,Food,486,307,201.52,0,0,2,0,0
329,4397,8.46,ATM Withdrawal,2023-01-14 16:00:00,Mobile,Suburban,Clothing,571,163,248.5,0,0,3,0,0
330,3511,687.17,Transfer,2023-01-14 17:00:00,Tablet,Urban,Food,1438,478,293.6,0,0,1,0,0
331,4420,159.64,POS Purchase,2023-01-14 18:00:00,Mobile,Urban,Entertainment,1874,178,54.06,1,0,1,1,0
332,2794,660.23,Online Purchase,2023-01-14 19:00:00,Desktop,Suburban,Food,1385,32,197.07,1,0,4,0,0
333,1659,24.38,POS Purchase,2023-01-14 20:00:00,Desktop,Urban,Entertainment,73,52,269.98,0,0,4,0,0
334,3811,134.83,POS Purchase,2023-01-14 21:00:00,Mobile,Urban,Travel,576,215,220.74,0,0,0,1,0
335,4002,37.15,POS Purchase,2023-01-14 22:00:00,Desktop,Urban,Entertainment,1013,201,197.07,0,0,0,0,0
336,2955,10.46,POS Purchase,2023-01-14 23:00:00,Desktop,Urban,Electronics,453,37,80.04,0,0,1,0,0
337,3450,192.22,ATM Withdrawal,2023-01-15 00:00:00,Mobile,Urban,Travel,74,427,248.28,0,0,1,0,0
338,2369,46.58,POS Purchase,2023-01-15 01:00:00,Desktop,Urban,Entertainment,409,496,177.5,0,0,2,0,0
339,2986,177.2,Online Purchase,2023-01-15 02:00:00,Mobile,Suburban,Travel,526,260,51.2,0,0,3,0,0
340,2534,23.84,Online Purchase,2023-01-15 03:00:00,Desktop,Suburban,Electronics,913,373,281.97,0,0,2,0,0
341,1146,80.69,POS Purchase,2023-01-15 04:00:00,Mobile,Urban,Travel,1945,30,296.75,0,0,1,0,0
342,4219,304.32,Online Purchase,2023-01-15 05:00:00,Mobile,Urban,Travel,988,392,170.55,0,0,4,1,0
343,3911,114.91,Online Purchase,2023-01-15 06:00:00,Desktop,Suburban,Food,167,287,237.41,0,0,0,0,0
344,2734,197.64,Online Purchase,2023-01-15 07:00:00,Mobile,Suburban,Clothing,1612,424,183.33,0,0,3,0,1
345,2843,208.52,Online Purchase,2023-01-15 08:00:00,Mobile,Urban,Entertainment,437,4,138.22,0,0,4,0,0
346,1488,371.27,Transfer,2023-01-15 09:00:00,Mobile,Urban,Clothing,214,178,134.55,0,0,1,1,0
347,3976,78.59,Online Purchase,2023-01-15 10:00:00,Desktop,Urban,Electronics,518,53,290.01,0,0,3,0,0
348,2959,232.5,Online Purchase,2023-01-15 11:00:00,Desktop,Urban,Electronics,47,218,123.26,0,0,3,0,0
349,2663,652.02,Online Purchase,2023-01-15 12:00:00,Mobile,Rural,Travel,1750,283,157.33,0,0,0,1,0
350,3598,262.05,POS Purchase,2023-01-15 13:00:00,Mobile,Urban,Clothing,1125,426,89.58,0,0,3,1,0
351,3385,134.62,Online Purchase,2023-01-15 14:00:00,Desktop,Suburban,Entertainment,664,267,90.92,0,0,1,0,0
352,3919,199.24,POS Purchase,2023-01-15 15:00:00,Desktop,Urban,Entertainment,1995,452,119.74,0,0,0,0,0
353,1640,269.17,Online Purchase,2023-01-15 16:00:00,Mobile,Rural,Travel,200,199,278.94,0,0,1,0,1
354,2802,189.49,POS Purchase,2023-01-15 17:00:00,Mobile,Urban,Entertainment,1130,272,131.03,0,0,3,1,0
355,3520,3.36,ATM Withdrawal,2023-01-15 18:00:00,Mobile,Urban,Food,429,263,174.64,0,0,1,0,0
356,2969,43.33,Online Purchase,2023-01-15 19:00:00,Desktop,Urban,Clothing,939,225,172.81,0,0,4,1,0
357,3198,332.64,POS Purchase,2023-01-15 20:00:00,Desktop,Urban,Electronics,1574,470,183.28,0,0,3,0,0
358,2438,63.67,POS Purchase,2023-01-15 21:00:00,Mobile,Urban,Entertainment,1254,17,249.61,0,0,2,0,0
359,4369,263.03,ATM Withdrawal,2023-01-15 22:00:00,Desktop,Urban,Entertainment,1808,242,272.34,0,0,2,0,0
360,2634,93.08,POS Purchase,2023-01-15 23:00:00,Mobile,Urban,Entertainment,1634,116,78.45,0,0,4,0,0
361,1262,147.58,POS Purchase,2023-01-16 00:00:00,Mobile,Urban,Travel,268,9,260.93,0,0,2,1,0
362,2787,14.08,ATM Withdrawal,2023-01-16 01:00:00,Tablet,Urban,Electronics,1370,38,173.36,0,0,2,0,1
363,3191,39.99,POS Purchase,2023-01-16 02:00:00,Desktop,Suburban,Clothing,1576,40,278.85,0,0,0,0,0
364,3393,630.23,Online Purchase,2023-01-16 03:00:00,Desktop,Urban,Entertainment,1968,107,276.52,0,0,1,1,0
365,1623,441.71,Online Purchase,2023-01-16 04:00:00,Mobile,Suburban,Food,349,43,129.04,0,0,3,0,0
366,2016,211.27,ATM Withdrawal,2023-01-16 05:00:00,Mobile,Rural,Travel,1603,196,202.53,0,0,2,1,0
367,4643,123.11,ATM Withdrawal,2023-01-16 06:00:00,Desktop,Suburban,Clothing,551,298,264.0,0,0,3,1,0
368,1880,225.26,Transfer,2023-01-16 07:00:00,Desktop,Urban,Entertainment,557,208,127.72,0,0,4,0,0
369,3049,192.79,Transfer,2023-01-16 08:00:00,Mobile,Urban,Clothing,506,430,32.27,0,0,2,1,0
370,3944,168.12,ATM Withdrawal,2023-01-16 09:00:00,Mobile,Urban,Travel,1378,458,120.75,0,0,0,0,0
371,2327,12.2,POS Purchase,2023-01-16 10:00:00,Desktop,Urban,Food,1519,366,122.31,0,0,3,0,0
372,3301,200.37,ATM Withdrawal,2023-01-16 11:00:00,Tablet,Urban,Entertainment,1808,175,245.89,0,0,4,1,0
373,4723,293.0,POS Purchase,2023-01-16 12:00:00,Desktop,Urban,Food,788,274,106.69,0,0,0,0,0
374,1452,1025.94,POS Purchase,2023-01-16 13:00:00,Desktop,Urban,Travel,71,276,270.32,0,0,1,0,0
375,4108,2.23,Online Purchase,2023-01-16 14:00:00,Mobile,Urban,Food,263,235,173.62,0,0,4,0,0
376,2183,262.0,Online Purchase,2023-01-16 15:00:00,Desktop,Urban,Travel,585,2,184.12,0,0,0,1,0
377,4062,169.63,ATM Withdrawal,2023-01-16 16:00:00,Desktop,Urban,Food,466,359,245.96,0,0,3,0,0
378,3056,113.85,POS Purchase,2023-01-16 17:00:00,Mobile,Urban,Clothing,1984,311,57.68,0,0,0,1,0
379,4304,27.29,Online Purchase,2023-01-16 18:00:00,Desktop,Urban,Clothing,705,382,25.02,0,0,4,0,0
380,4170,105.22,Online Purchase,2023-01-16 19:00:00,Tablet,Urban,Travel,1715,426,35.85,0,0,1,0,0
381,2682,87.51,ATM Withdrawal,2023-01-16 20:00:00,Mobile,Suburban,Clothing,1333,384,28.59,0,0,1,0,0
382,3863,72.15,POS Purchase,2023-01-16 21:00:00,Desktop,Suburban,Food,1257,343,215.97,0,0,4,1,0
383,3255,262.52,POS Purchase,2023-01-16 22:00:00,Desktop,Urban,Food,772,253,88.59,1,0,3,0,1
384,2154,241.28,POS Purchase,2023-01-16 23:00:00,Desktop,Suburban,Entertainment,937,35,260.08,1,0,1,0,0
385,1403,177.84,POS Purchase,2023-01-17 00:00:00,Desktop,Urban,Travel,832,5,267.21,1,0,2,0,0
386,3199,558.28,Online Purchase,2023-01-17 01:00:00,Mobile,Urban,Clothing,1359,329,119.7,0,0,2,0,0
387,3101,86.11,POS Purchase,2023-01-17 02:00:00,Desktop,Urban,Travel,880,494,74.55,0,0,1,1,0
388,4191,55.89,ATM Withdrawal,2023-01-17 03:00:00,Mobile,Suburban,Clothing,1026,487,159.67,0,0,3,0,0
389,2696,213.37,Online Purchase,2023-01-17 04:00:00,Desktop,Urban,Entertainment,875,301,248.43,0,0,3,0,0
390,4991,44.33,Online Purchase,2023-01-17 05:00:00,Mobile,Urban,Food,539,481,211.77,0,0,3,0,0
391,1627,75.67,Online Purchase,2023-01-17 06:00:00,Mobile,Urban,Food,1349,471,27.21,0,0,3,1,0
392,1586,50.88,POS Purchase,2023-01-17 07:00:00,Mobile,Rural,Electronics,51,406,22.0,0,0,3,0,0
393,2648,14.33,Online Purchase,2023-01-17 08:00:00,Mobile,Urban,Travel,1740,19,51.86,0,1,0,0,0
394,2443,351.47,POS Purchase,2023-01-17 09:00:00,Mobile,Urban,Clothing,1037,436,114.3,0,0,1,1,1
395,2445,58.75,POS Purchase,2023-01-17 10:00:00,Mobile,Urban,Electronics,271,421,170.33,0,0,4,1,0
396,1103,128.12,ATM Withdrawal,2023-01-17 11:00:00,Desktop,Suburban,Travel,872,290,248.92,1,0,2,0,1
397,4923,8.86,POS Purchase,2023-01-17 12:00:00,Desktop,Urban,Clothing,607,161,59.98,0,0,1,0,0
398,1253,240.35,Online Purchase,2023-01-17 13:00:00,Tablet,Suburban,Entertainment,1447,237,62.69,0,0,2,0,0
399,4298,80.26,POS Purchase,2023-01-17 14:00:00,Desktop,Urban,Travel,1480,433,261.82,0,0,1,0,0
400,4183,273.09,POS Purchase,2023-01-17 15:00:00,Desktop,Urban,Clothing,482,46,278.73,0,0,1,0,0
401,3557,106.34,Online Purchase,2023-01-17 16:00:00,Mobile,Urban,Food,536,291,174.36,0,0,2,0,0
402,2496,43.57,POS Purchase,2023-01-17 17:00:00,Desktop,Urban,Travel,1659,15,239.77,0,0,3,1,0
403,1098,143.97,Transfer,2023-01-17 18:00:00,Desktop,Suburban,Clothing,242,470,115.95,0,0,2,0,0
404,3200,27.97,Online Purchase,2023-01-17 19:00:00,Mobile,Suburban,Food,1294,107,284.95,0,0,2,1,0
405,2884,116.16,POS Purchase,2023-01-17 20:00:00,Desktop,Rural,Food,1022,176,273.37,0,0,2,1,0
406,3961,76.34,ATM Withdrawal,2023-01-17 21:00:00,Mobile,Suburban,Electronics,438,64,257.89,0,0,3,1,0
407,2919,485.99,POS Purchase,2023-01-17 22:00:00,Tablet,Urban,Clothing,651,62,23.63,0,0,1,1,0
408,1877,12.57,ATM Withdrawal,2023-01-17 23:00:00,Desktop,Suburban,Electronics,588,307,166.52,0,0,4,1,1
409,1337,236.85,Online Purchase,2023-01-18 00:00:00,Tablet,Suburban,Electronics,1956,72,27.47,1,0,4,0,0
410,4777,40.36,Online Purchase,2023-01-18 01:00:00,Mobile,Urban,Entertainment,901,203,209.68,0,0,1,0,0
411,3869,76.85,POS Purchase,2023-01-18 02:00:00,Mobile,Urban,Electronics,697,253,71.36,0,0,2,1,0
412,4234,107.4,ATM Withdrawal,2023-01-18 03:00:00,Tablet,Urban,Electronics,621,59,199.05,0,0,1,0,0
413,4791,477.23,Transfer,2023-01-18 04:00:00,Mobile,Urban,Entertainment,1098,100,47.43,0,0,0,0,0
414,1956,55.57,Online Purchase,2023-01-18 05:00:00,Mobile,Urban,Entertainment,1922,16,231.85,0,0,1,1,0
415,2704,19.15,POS Purchase,2023-01-18 06:00:00,Desktop,Rural,Travel,736,194,223.41,0,0,0,0,0
416,1160,76.75,Online Purchase,2023-01-18 07:00:00,Desktop,Suburban,Electronics,1290,250,21.29,0,0,4,0,0
417,2603,22.11,Online Purchase,2023-01-18 08:00:00,Mobile,Urban,Food,752,37,241.77,0,0,4,0,1
418,3848,27.53,POS Purchase,2023-01-18 09:00:00,Mobile,Urban,Entertainment,809,284,65.86,0,0,4,1,0
419,1397,170.59,Online Purchase,2023-01-18 10:00:00,Desktop,Urban,Clothing,1648,30,50.6,0,0,2,1,0
420,2300,12.57,Online Purchase,2023-01-18 11:00:00,Mobile,Urban,Travel,1166,482,160.07,0,0,0,1,0
421,1815,6.28,Online Purchase,2023-01-18 12:00:00,Mobile,Urban,Travel,1832,442,185.23,1,0,0,0,0
422,4987,250.64,Online Purchase,2023-01-18 13:00:00,Desktop,Suburban,Electronics,536,309,48.87,0,0,0,0,1
423,2527,89.77,Transfer,2023-01-18 14:00:00,Desktop,Rural,Food,1696,357,105.33,0,0,1,0,1
424,2919,26.79,ATM Withdrawal,2023-01-18 15:00:00,Desktop,Urban,Entertainment,1882,180,134.18,0,0,2,0,0
425,2415,58.5,Online Purchase,2023-01-18 16:00:00,Mobile,Urban,Clothing,479,281,284.21,0,0,4,0,0
426,2158,205.49,ATM Withdrawal,2023-01-18 17:00:00,Desktop,Urban,Electronics,1621,140,90.37,0,0,1,0,0
427,2218,64.46,POS Purchase,2023-01-18 18:00:00,Tablet,Urban,Food,1943,244,92.94,0,0,2,1,0
428,1400,136.45,ATM Withdrawal,2023-01-18 19:00:00,Desktop,Urban,Electronics,779,440,204.63,0,0,4,1,0
429,1639,25.95,Online Purchase,2023-01-18 20:00:00,Mobile,Suburban,Electronics,567,274,223.6,0,0,0,1,0
430,4104,177.39,POS Purchase,2023-01-18 21:00:00,Tablet,Rural,Travel,1907,223,23.03,0,0,0,0,0
431,3735,75.98,ATM Withdrawal,2023-01-18 22:00:00,Desktop,Rural,Clothing,1810,366,57.53,0,0,0,0,0
432,1459,197.22,Online Purchase,2023-01-18 23:00:00,Desktop,Suburban,Clothing,1262,26,120.15,0,0,3,0,0
433,1954,330.46,Transfer,2023-01-19 00:00:00,Mobile,Rural,Clothing,1343,249,196.96,0,0,0,0,0
434,4954,189.17,ATM Withdrawal,2023-01-19 01:00:00,Desktop,Rural,Clothing,527,230,57.55,0,0,4,0,0
435,1469,70.12,Transfer,2023-01-19 02:00:00,Tablet,Suburban,Entertainment,1236,12,119.95,0,0,1,0,0
436,4446,59.07,Online Purchase,2023-01-19 03:00:00,Desktop,Urban,Entertainment,1772,307,42.46,0,0,1,1,0
437,2045,79.33,Online Purchase,2023-01-19 04:00:00,Mobile,Urban,Clothing,745,97,179.91,0,0,3,1,0
438,3797,35.97,Online Purchase,2023-01-19 05:00:00,Mobile,Urban,Food,429,191,139.38,0,0,3,0,0
439,2693,39.98,Transfer,2023-01-19 06:00:00,Mobile,Urban,Entertainment,1261,185,240.66,0,0,4,0,0
440,3085,312.79,Online Purchase,2023-01-19 07:00:00,Mobile,Suburban,Entertainment,1476,18,180.69,0,0,2,0,0
441,3277,97.14,POS Purchase,2023-01-19 08:00:00,Desktop,Urban,Food,1443,338,204.55,0,0,3,0,0
442,4436,114.54,POS Purchase,2023-01-19 09:00:00,Mobile,Urban,Clothing,1419,258,207.92,0,0,3,1,0
443,1562,180.3,Online Purchase,2023-01-19 10:00:00,Mobile,Urban,Electronics,613,66,185.09,0,0,4,0,0
444,3485,178.15,Online Purchase,2023-01-19 11:00:00,Mobile,Urban,Entertainment,1489,25,24.51,0,0,1,1,0
445,2799,13.95,POS Purchase,2023-01-19 12:00:00,Mobile,Urban,Electronics,950,5,252.98,1,0,4,0,0
446,4354,356.21,ATM Withdrawal,2023-01-19 13:00:00,Desktop,Urban,Electronics,1365,140,276.68,0,0,0,1,0
447,3074,39.04,Online Purchase,2023-01-19 14:00:00,Desktop,Urban,Food,368,237,169.59,0,0,2,0,0
